"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","DSND","DSNW","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","PRCP","SNOW","TAVG","TMAX","TMIN"
"USW00003122","TORRANCE AIRPORT, CA US","33.8016","-118.3419","27.4","2020-06","171",,,"55",,,"0.01","93","1299","0.01",,"68.0","75.7","60.3"
"USW00003122","TORRANCE AIRPORT, CA US","33.8016","-118.3419","27.4","2020-07","277",,,"56",,,"0.00","84","3","0.00",,"68.3","76.1","60.5"
"USW00003122","TORRANCE AIRPORT, CA US","33.8016","-118.3419","27.4","2020-08","469",,,"55",,,"0.00","92","4","0.00",,"71.4","79.8","63.0"
"USR0000CVND","VANDENBERG CALIFORNIA, CA US","34.7586","-120.4861","320.0","2020-05","45",,,"45",,,,"85","2325",,,"60.3","69.4","51.2"
"USR0000CVND","VANDENBERG CALIFORNIA, CA US","34.7586","-120.4861","320.0","2020-06","75",,,"48",,,,"90","2462",,,"61.4","70.5","52.3"
"USR0000CVND","VANDENBERG CALIFORNIA, CA US","34.7586","-120.4861","320.0","2020-07","93",,,"46",,,,"84","132",,,"61.3","70.0","52.6"
"USR0000CVND","VANDENBERG CALIFORNIA, CA US","34.7586","-120.4861","320.0","2020-08","171",,,"49",,,,"98","200",,,"66.2","77.1","55.3"
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2020-05",,,,,,,,,,"0.96",,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2020-06",,,,,,,,,,"0.00",,,,
"USR0000CCHU","CHUCHUPATE CALIFORNIA, CA US","34.8083","-119.0125","1493.5","2020-05","5",,,"26",,,,"92","5482",,,"54.9","73.7","36.1"
"USR0000CCHU","CHUCHUPATE CALIFORNIA, CA US","34.8083","-119.0125","1493.5","2020-06","32",,,"28",,,,"92","5663",,,"59.9","79.4","40.4"
"USR0000CCHU","CHUCHUPATE CALIFORNIA, CA US","34.8083","-119.0125","1493.5","2020-07","76",,,"35",,,,"96","42",,,"65.0","87.9","42.3"
"USR0000CCHU","CHUCHUPATE CALIFORNIA, CA US","34.8083","-119.0125","1493.5","2020-08","197",,,"36",,,,"98","67",,,"68.1","89.3","46.9"
"US1CAMR0009","PETALUMA 10.1 W, CA US","38.247545","-122.811911","36.3","2020-05",,,,,,,"0.26",,,"0.85",,,,
"US1CAMR0009","PETALUMA 10.1 W, CA US","38.247545","-122.811911","36.3","2020-06",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CAMR0009","PETALUMA 10.1 W, CA US","38.247545","-122.811911","36.3","2020-07",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CAMR0009","PETALUMA 10.1 W, CA US","38.247545","-122.811911","36.3","2020-08",,,"0",,,"0.0","0.05",,,"0.05","0.0",,,
"USR0000CCHI","CHILAO CALIFORNIA, CA US","34.3317","-118.0303","1661.2","2020-05","114",,,"36",,,,"86","3415",,,"63.1","73.0","53.3"
"USR0000CCHI","CHILAO CALIFORNIA, CA US","34.3317","-118.0303","1661.2","2020-06","261",,,"41",,,,"89","3494",,,"67.2","76.8","57.7"
"USR0000CCHI","CHILAO CALIFORNIA, CA US","34.3317","-118.0303","1661.2","2020-07","567",,,"58",,,,"94","0",,,"74.9","84.1","65.6"
"USR0000CCHI","CHILAO CALIFORNIA, CA US","34.3317","-118.0303","1661.2","2020-08","985",,,"57",,,,"98","0",,,"78.5","88.0","68.9"
"USC00040029","ADIN RANGER STATION, CA US","41.19334","-120.94458","1280.8","2020-05",,"0","0",,"0","0.0","0.30",,,"1.06","0.0",,,
"USC00040029","ADIN RANGER STATION, CA US","41.19334","-120.94458","1280.8","2020-06",,"0","0",,"0","0.0","0.26",,,"0.28","0.0",,,
"USC00040029","ADIN RANGER STATION, CA US","41.19334","-120.94458","1280.8","2020-07",,"0","0",,"0","0.0","0.00",,,"0.00","0.0",,,
"USC00040029","ADIN RANGER STATION, CA US","41.19334","-120.94458","1280.8","2020-08",,"0","0",,"0","0.0","0.10",,,"0.12","0.0",,,
"USR0000CPAT","PATTY MOCUS CALIFORNIA, CA US","40.295","-122.8667","1066.8","2020-05","73",,,"34",,,,"91","3791",,,"59.2","70.8","47.6"
"USR0000CPAT","PATTY MOCUS CALIFORNIA, CA US","40.295","-122.8667","1066.8","2020-06","263",,,"38",,,,"100","3896",,,"67.8","80.1","55.5"
"USR0000CPAT","PATTY MOCUS CALIFORNIA, CA US","40.295","-122.8667","1066.8","2020-07","651",,,"55",,,,"100","0",,,"77.5","91.4","63.6"
"USR0000CPAT","PATTY MOCUS CALIFORNIA, CA US","40.295","-122.8667","1066.8","2020-08","1074",,,"57",,,,"101","0",,,"78.7","91.2","66.1"
"USR0000CELI","MOUNT ELIZABETH CALIFORNIA, CA US","38.0631","-120.2469","1503.6","2020-05","73",,,"34",,,,"91","3829",,,"59.7","69.1","50.3"
"USR0000CELI","MOUNT ELIZABETH CALIFORNIA, CA US","38.0631","-120.2469","1503.6","2020-06","239",,,"36",,,,"90","3917",,,"67.6","78.5","56.8"
"USR0000CELI","MOUNT ELIZABETH CALIFORNIA, CA US","38.0631","-120.2469","1503.6","2020-07","581",,,"60",,,,"92","0",,,"76.0","86.1","65.9"
"USR0000CELI","MOUNT ELIZABETH CALIFORNIA, CA US","38.0631","-120.2469","1503.6","2020-08","983",,,"59",,,,"97","0",,,"78.0","87.9","68.0"
"USW00023191","AVALON CATALINA AIRPORT, CA US","33.405","-118.41583","488.3","2020-05","143","0","0","51","0","0.0","0.39","86","1728","0.58","0.0","64.1","71.1","57.1"
"USW00023191","AVALON CATALINA AIRPORT, CA US","33.405","-118.41583","488.3","2020-06","186","0","0","54","0","0.0","0.03","88","1802","0.04","0.0","64.2","71.5","57.0"
"USW00023191","AVALON CATALINA AIRPORT, CA US","33.405","-118.41583","488.3","2020-07","300","0","0","54","0","0.0","0.00","95","26","0.00","0.0","67.8","76.1","59.6"
"USW00023191","AVALON CATALINA AIRPORT, CA US","33.405","-118.41583","488.3","2020-08","585","0","0","53","0","0.0","0.00","97","41","0.00","0.0","73.7","82.5","64.9"
"USR0000CPAR","PARKFIELD CALIFORNIA, CA US","35.8989","-120.4319","467.9","2020-05","93",,,"36",,,,"104","2851",,,"64.0","83.2","44.7"
"USR0000CPAR","PARKFIELD CALIFORNIA, CA US","35.8989","-120.4319","467.9","2020-06","278",,,"40",,,,"104","2873",,,"70.4","90.6","50.2"
"USR0000CPAR","PARKFIELD CALIFORNIA, CA US","35.8989","-120.4319","467.9","2020-07","563",,,"46",,,,"107","1",,,"74.2","96.0","52.3"
"USR0000CPAR","PARKFIELD CALIFORNIA, CA US","35.8989","-120.4319","467.9","2020-08","978",,,"48",,,,"109","1",,,"78.4","98.6","58.2"
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4258","-119.8425","2.7","2020-05","47",,,"47",,,"0.05","85","2022","0.05",,"62.9","73.1","52.7"
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4258","-119.8425","2.7","2020-06","83",,,"50",,,"0.04","91","2051","0.04",,"65.2","74.0","56.4"
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4258","-119.8425","2.7","2020-07","96",,,"51",,,"0.00","81","36","0.00",,"64.2","72.8","55.7"
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4258","-119.8425","2.7","2020-08","207",,,"52",,,"0.00","87","63","0.00",,"67.7","76.7","58.7"
"USR0000CELM","EL MIRAGE CALIFORNIA, CA US","34.6344","-117.5503","877.8","2020-05","189",,,"45",,,,"102","3045",,,"68.6","85.1","52.0"
"USR0000CELM","EL MIRAGE CALIFORNIA, CA US","34.6344","-117.5503","877.8","2020-06","482",,,"43",,,,"103","3055",,,"74.4","91.2","57.7"
"USR0000CELM","EL MIRAGE CALIFORNIA, CA US","34.6344","-117.5503","877.8","2020-07","952",,,"53",,,,"106","0",,,"80.1","99.4","60.9"
"USR0000CELM","EL MIRAGE CALIFORNIA, CA US","34.6344","-117.5503","877.8","2020-08","1509",,,"54",,,,"108","0",,,"83.0","101.0","64.9"
"USW00003159","LANCASTER, CA US","34.7411","-118.2116","712.6","2020-05","227",,,"43",,,"0.02","103","2980","0.02",,"69.9","85.5","54.2"
"USW00003159","LANCASTER, CA US","34.7411","-118.2116","712.6","2020-06","536",,,"42",,,"0.00","101","2987","0.00",,"75.1","90.8","59.3"
"USW00003159","LANCASTER, CA US","34.7411","-118.2116","712.6","2020-07","1064",,,"54",,,"0.00","108","0","0.00",,"82.0","98.5","65.5"
"USW00003159","LANCASTER, CA US","34.7411","-118.2116","712.6","2020-08","1672",,,"54",,,"0.00","111","0","0.00",,"84.6","101.6","67.6"
"USR0000CBUL","BULL FLAT CALIFORNIA, CA US","40.4808","-120.1139","1339.6","2020-05","13",,,"23",,,,"93","6189",,,"54.5","71.8","37.1"
"USR0000CBUL","BULL FLAT CALIFORNIA, CA US","40.4808","-120.1139","1339.6","2020-06","84",,,"26",,,,"99","6357",,,"61.8","80.1","43.4"
"USR0000CBUL","BULL FLAT CALIFORNIA, CA US","40.4808","-120.1139","1339.6","2020-07","255",,,"36",,,,"99","15",,,"70.0","91.5","48.5"
"USR0000CBUL","BULL FLAT CALIFORNIA, CA US","40.4808","-120.1139","1339.6","2020-08","463",,,"42",,,,"98","15",,,"71.7","91.5","51.9"
"USR0000CBUR","BURNS CANYON CALIFORNIA, CA US","34.2103","-116.6339","1828.8","2020-05","118",,,"38",,,,"86","3790",,,"65.2","74.9","55.4"
"USR0000CBUR","BURNS CANYON CALIFORNIA, CA US","34.2103","-116.6339","1828.8","2020-06","287",,,"40",,,,"92","3821",,,"69.6","78.9","60.3"
"USR0000CBUR","BURNS CANYON CALIFORNIA, CA US","34.2103","-116.6339","1828.8","2020-07","680",,,"60",,,,"95","0",,,"77.7","86.6","68.8"
"USR0000CBUR","BURNS CANYON CALIFORNIA, CA US","34.2103","-116.6339","1828.8","2020-08","1134",,,"60",,,,"98","0",,,"79.6","88.3","71.0"
"USC00047470","RIVERSIDE FIRE STATION 3, CA US","33.9511","-117.388","256.0","2020-05",,,,,,,"0.00",,,"0.00",,,,
"USC00047470","RIVERSIDE FIRE STATION 3, CA US","33.9511","-117.388","256.0","2020-06",,,,,,,"0.00",,,"0.00",,,,
"USC00047470","RIVERSIDE FIRE STATION 3, CA US","33.9511","-117.388","256.0","2020-07",,,,,,,"0.00",,,"0.00",,,,
"USC00047470","RIVERSIDE FIRE STATION 3, CA US","33.9511","-117.388","256.0","2020-08",,,,,,,"0.00",,,"0.00",,,,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-05","0","7",,"26","9",,"0.80","71","8346","1.30",,"43.7","53.8","33.5"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-06","0","0",,"24","0",,"0.10","75","8801","0.39",,"49.8","60.9","38.7"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-07","0","0",,"38","0",,"0.10","74","233","0.10",,"57.5","69.5","45.5"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2020-08","3","0",,"42","0",,"0.20","76","389","0.20",,"60.0","71.5","48.6"
"US1CAAL0045","OAKLAND 4.9 NNE, CA US","37.840233","-122.20265","2888.9","2020-05",,,,,,,"0.70",,,"1.80",,,,
"US1CAHM0052","KNEELAND 3.5 SSE, CA US","40.710884","-123.975789","624.8","2020-05",,,,,,,"0.77",,,"5.47",,,,
"US1CAHM0052","KNEELAND 3.5 SSE, CA US","40.710884","-123.975789","624.8","2020-06",,,,,,,"0.39",,,"1.06",,,,
"US1CAHM0052","KNEELAND 3.5 SSE, CA US","40.710884","-123.975789","624.8","2020-07",,,,,,,"0.04",,,"0.08",,,,
"US1CAHM0052","KNEELAND 3.5 SSE, CA US","40.710884","-123.975789","624.8","2020-08",,,,,,,"0.02",,,"0.05",,,,
"US1CATY0031","DOUGLAS CITY 6.9 ESE, CA US","40.6095","-122.8237833","859.8","2020-05",,,,,,,"1.30",,,"3.75",,,,
"US1CATY0031","DOUGLAS CITY 6.9 ESE, CA US","40.6095","-122.8237833","859.8","2020-06",,,,,,,"0.61",,,"0.69",,,,
"US1CATY0031","DOUGLAS CITY 6.9 ESE, CA US","40.6095","-122.8237833","859.8","2020-08",,,,,,,"0.42",,,"0.62",,,,
"US1CATY0036","MAD RIVER 1.7 WNW, CA US","40.4646","-123.5313","778.5","2020-05",,,,,,,"0.65",,,"4.58",,,,
"US1CATY0036","MAD RIVER 1.7 WNW, CA US","40.4646","-123.5313","778.5","2020-06",,,"0",,,"0.0",,,,"0.62","0.0",,,
"US1CATY0036","MAD RIVER 1.7 WNW, CA US","40.4646","-123.5313","778.5","2020-07",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CATY0036","MAD RIVER 1.7 WNW, CA US","40.4646","-123.5313","778.5","2020-08",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CATY0037","JUNCTION CITY 1.6 N, CA US","40.7558","-123.0594","481.3","2020-05",,,,,,,"1.32",,,"3.96",,,,
"US1CATY0037","JUNCTION CITY 1.6 N, CA US","40.7558","-123.0594","481.3","2020-07",,,"0",,,"0.0","0.02",,,"0.02","0.0",,,
"US1CATY0037","JUNCTION CITY 1.6 N, CA US","40.7558","-123.0594","481.3","2020-08",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"USC00049888","YUCCA VALLEY, CA US","34.1294","-116.3879","990.3","2020-05","219","0","0","38","0","0.0","0.00","99","2785","0.00","0.0","69.6","86.4","52.8"
"USC00049888","YUCCA VALLEY, CA US","34.1294","-116.3879","990.3","2020-06","549","0","0","43","0","0.0","0.00","101","2793","0.00","0.0","75.7","91.8","59.6"
"USC00049888","YUCCA VALLEY, CA US","34.1294","-116.3879","990.3","2020-07","1036","0","0","56","0","0.0","0.00","109","0","0.00","0.0","80.7","97.3","64.1"
"USC00049888","YUCCA VALLEY, CA US","34.1294","-116.3879","990.3","2020-08","1620","0","0","53","0","0.0","0.06","109","0","0.07","0.0","83.8","99.8","67.9"
"USR0000CBUU","BUTTERCUP CALIFORNIA, CA US","32.7397","-114.8839","66.1","2020-05","924",,,"56",,,,"110","681",,,"84.3","100.3","68.3"
"USR0000CBUU","BUTTERCUP CALIFORNIA, CA US","32.7397","-114.8839","66.1","2020-06","1634",,,"63",,,,"112","681",,,"88.7","104.9","72.4"
"USR0000CBUU","BUTTERCUP CALIFORNIA, CA US","32.7397","-114.8839","66.1","2020-07","2580",,,"73",,,,"118","0",,,"95.5","111.5","79.6"
"USR0000CBUU","BUTTERCUP CALIFORNIA, CA US","32.7397","-114.8839","66.1","2020-08","3593",,,"73",,,,"118","0",,,"97.7","112.1","83.3"
"USC00049884","YUCCA MESA, CA US","34.2182","-116.4073","1050.0","2020-05","306","0","0","42","0","0.0","0.00","104","2363","0.00","0.0","72.2","86.7","57.7"
"USC00049884","YUCCA MESA, CA US","34.2182","-116.4073","1050.0","2020-06","686","0","0","53","0","0.0","0.00","100","2365","0.00","0.0","77.6","91.1","64.1"
"USC00049884","YUCCA MESA, CA US","34.2182","-116.4073","1050.0","2020-07","1246",,,"59",,,"0.00","106","0","0.00",,"83.5","97.1","69.8"
"USC00049884","YUCCA MESA, CA US","34.2182","-116.4073","1050.0","2020-08","1900",,,"61",,,"0.10","108","0","0.10",,"87.4","100.9","73.9"
"USC00046136","NEVADA CITY, CA US","39.2466","-121.0008","847.6","2020-05",,"0","0",,"0","0.0","0.17",,,"0.23","0.0",,,
"USR0000CKET","KETTLEMAN HILLS CALIFORNIA, CA US","36.0333","-120.0569","246.9","2020-05","377",,,"52",,,,"102","1720",,,"72.8","83.4","62.1"
"USR0000CKET","KETTLEMAN HILLS CALIFORNIA, CA US","36.0333","-120.0569","246.9","2020-06","797",,,"52",,,,"103","1723",,,"78.9","90.0","67.8"
"USR0000CKET","KETTLEMAN HILLS CALIFORNIA, CA US","36.0333","-120.0569","246.9","2020-07","1409",,,"65",,,,"103","0",,,"84.7","96.7","72.8"
"USR0000CKET","KETTLEMAN HILLS CALIFORNIA, CA US","36.0333","-120.0569","246.9","2020-08","2071",,,"59",,,,"106","0",,,"86.4","97.2","75.5"
"USR0000CSVA","SPRING VALLEY CALIFORNIA, CA US","37.5625","-122.4364","327.7","2020-05","18",,,"44",,,,"88","3108",,,"58.1","67.0","49.2"
"USR0000CSVA","SPRING VALLEY CALIFORNIA, CA US","37.5625","-122.4364","327.7","2020-06","37",,,"47",,,,"88","3253",,,"60.9","70.7","51.2"
"USR0000CSVA","SPRING VALLEY CALIFORNIA, CA US","37.5625","-122.4364","327.7","2020-07","43",,,"48",,,,"84","184",,,"59.3","67.6","50.8"
"USR0000CSVA","SPRING VALLEY CALIFORNIA, CA US","37.5625","-122.4364","327.7","2020-08","119",,,"48",,,,"97","266",,,"65.4","76.0","54.7"
"US1CAAL0050","ALBANY 1.8 E, CA US","37.893465","-122.29361","21.9","2020-05",,,,,,,"0.35",,,"0.75",,,,
"US1CAAL0050","ALBANY 1.8 E, CA US","37.893465","-122.29361","21.9","2020-06",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CAAL0050","ALBANY 1.8 E, CA US","37.893465","-122.29361","21.9","2020-07",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CAAL0050","ALBANY 1.8 E, CA US","37.893465","-122.29361","21.9","2020-08",,,,,,,"0.04",,,"0.06",,,,
"US1CAHM0066","WHITETHORN 1.7 NNW, CA US","40.044697","-123.958954","294.7","2020-05",,,,,,,"2.06",,,"9.36",,,,
"US1CAHM0066","WHITETHORN 1.7 NNW, CA US","40.044697","-123.958954","294.7","2020-06",,,"0",,,"0.0","0.08",,,"0.13","0.0",,,
"US1CAHM0066","WHITETHORN 1.7 NNW, CA US","40.044697","-123.958954","294.7","2020-07",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CAHM0066","WHITETHORN 1.7 NNW, CA US","40.044697","-123.958954","294.7","2020-08",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"USR0000CMIO","MILO CALIFORNIA, CA US","36.2314","-118.8689","586.1","2020-05","238",,,"48",,,,"101","2207",,,"69.9","81.5","58.3"
"USR0000CMIO","MILO CALIFORNIA, CA US","36.2314","-118.8689","586.1","2020-06","604",,,"46",,,,"100","2220",,,"76.8","88.5","65.1"
"USR0000CMIO","MILO CALIFORNIA, CA US","36.2314","-118.8689","586.1","2020-07","1195",,,"66",,,,"102","0",,,"84.1","95.1","73.1"
"USR0000CMIO","MILO CALIFORNIA, CA US","36.2314","-118.8689","586.1","2020-08","1841",,,"63",,,,"105","0",,,"85.8","96.0","75.7"
"USS0020L02S","RUBICON NUMBER 2, CA US","39.0","-120.13","2343.6","2020-05","0","14",,"30","26",,"1.20","77","7079","2.30",,"47.4","55.8","39.0"
"USS0020L02S","RUBICON NUMBER 2, CA US","39.0","-120.13","2343.6","2020-06","6","2",,"28","2",,"0.20","78","7406","0.59",,"54.3","64.0","44.6"
"USS0020L02S","RUBICON NUMBER 2, CA US","39.0","-120.13","2343.6","2020-07","35","0",,"46","0",,"0.00","79","65","0.00",,"63.8","73.7","53.9"
"USS0020L02S","RUBICON NUMBER 2, CA US","39.0","-120.13","2343.6","2020-08","83","0",,"50","0",,"0.10","82","95","0.20",,"65.6","75.3","55.9"
"US1CAAL0052","OAKLAND 1.7 NNW, CA US","37.794116","-122.236439","37.5","2020-05",,,,,,,"0.24",,,"0.70",,,,
"US1CAAL0052","OAKLAND 1.7 NNW, CA US","37.794116","-122.236439","37.5","2020-06",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CAAL0052","OAKLAND 1.7 NNW, CA US","37.794116","-122.236439","37.5","2020-07",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CAAL0052","OAKLAND 1.7 NNW, CA US","37.794116","-122.236439","37.5","2020-08",,,"0",,,"0.0","0.01",,,"0.01","0.0",,,
"US1CAHM0063","ARCATA 0.9 WNW, CA US","40.872397","-124.097259","4.6","2020-05",,,,,,,"1.10",,,"4.94",,,,
"US1CAHM0063","ARCATA 0.9 WNW, CA US","40.872397","-124.097259","4.6","2020-06",,,,,,,"0.33",,,"0.69",,,,
"US1CAHM0063","ARCATA 0.9 WNW, CA US","40.872397","-124.097259","4.6","2020-07",,,"0",,,"0.0","0.01",,,"0.02","0.0",,,
"US1CAHM0063","ARCATA 0.9 WNW, CA US","40.872397","-124.097259","4.6","2020-08",,,,,,,"0.06",,,"0.08",,,,
"USW00003144","IMPERIAL CO AIRPORT, CA US","32.83417","-115.57861","-17.7","2020-05",,,,"55",,,"0.00","108",,"0.00",,"82.6","98.5","66.7"
"USW00003144","IMPERIAL CO AIRPORT, CA US","32.83417","-115.57861","-17.7","2020-06",,,,"56",,,"0.00","111",,"0.00",,"86.3","102.3","70.2"
"USW00003144","IMPERIAL CO AIRPORT, CA US","32.83417","-115.57861","-17.7","2020-07",,,,"71",,,"0.00","119","0","0.00",,"93.9","110.2","77.7"
"USW00003144","IMPERIAL CO AIRPORT, CA US","32.83417","-115.57861","-17.7","2020-08",,,,"70",,,"0.00","117","0","0.00",,"96.6","111.1","82.2"
"US1CAHM0065","WHITETHORN 1.4 NW, CA US","40.0394","-123.9596","306.3","2020-05",,,,,,,"2.18",,,"9.96",,,,
"US1CAHM0065","WHITETHORN 1.4 NW, CA US","40.0394","-123.9596","306.3","2020-06",,,,,,,"0.09",,,"0.16",,,,
"US1CAHM0065","WHITETHORN 1.4 NW, CA US","40.0394","-123.9596","306.3","2020-07",,,,,,,"0.00",,,"0.00",,,,
"US1CAHM0065","WHITETHORN 1.4 NW, CA US","40.0394","-123.9596","306.3","2020-08",,,,,,,"0.00",,,"0.00",,,,
"US1CAHM0060","TRINIDAD 0.2 NE, CA US","41.059337","-124.139793","54.9","2020-05",,,"0",,,"0.0","1.43",,,"5.33","0.0",,,
"US1CAHM0060","TRINIDAD 0.2 NE, CA US","41.059337","-124.139793","54.9","2020-06",,,"0",,,"0.0","0.23",,,"0.46","0.0",,,
"US1CAHM0060","TRINIDAD 0.2 NE, CA US","41.059337","-124.139793","54.9","2020-07",,,"0",,,"0.0","0.02",,,"0.04","0.0",,,
"US1CAHM0060","TRINIDAD 0.2 NE, CA US","41.059337","-124.139793","54.9","2020-08",,,"0",,,"0.0","0.09",,,"0.12","0.0",,,
"USC00046144","NEWARK, CA US","37.5147","-122.0325","3.0","2020-05","67",,,"50",,,"0.07","92","2529","0.19",,"65.1","73.7","56.6"
"USC00046144","NEWARK, CA US","37.5147","-122.0325","3.0","2020-06","160",,,"50",,,"0.00","93","2555","0.00",,"67.2","75.8","58.6"
"USC00046144","NEWARK, CA US","37.5147","-122.0325","3.0","2020-07","230",,,"54",,,"0.00","85","4","0.00",,"67.1","75.6","58.6"
"USC00046144","NEWARK, CA US","37.5147","-122.0325","3.0","2020-08","422",,,"57",,,"0.01","99","7","0.01",,"71.1","80.1","62.1"
"USC00046386","OCOTILLO WELLS 2 W, CA US","33.1552","-116.1688","118.9","2020-05","1067",,,"62",,,"0.00","112","678","0.00",,"86.5","99.6","73.5"
"USC00046386","OCOTILLO WELLS 2 W, CA US","33.1552","-116.1688","118.9","2020-06","1827",,,"61",,,"0.00","113","678","0.00",,"90.3","103.9","76.8"
"USC00046386","OCOTILLO WELLS 2 W, CA US","33.1552","-116.1688","118.9","2020-07","2862",,,"75",,,"0.00","122","0","0.00",,"98.4","112.5","84.3"
"USC00046386","OCOTILLO WELLS 2 W, CA US","33.1552","-116.1688","118.9","2020-08","3956",,,"75",,,"0.00","120","0","0.00",,"100.3","113.6","87.0"
"US1CAHM0078","GARBERVILLE 0.8 NNW, CA US","40.109692","-123.801746","159.7","2020-05",,,,,,,"1.11",,,"5.34",,,,
"US1CAHM0077","FORTUNA 2.0 SE, CA US","40.567101","-124.110121","139.0","2020-05",,,,,,,"1.10",,,"4.41",,,,
"US1CAHM0077","FORTUNA 2.0 SE, CA US","40.567101","-124.110121","139.0","2020-06",,,,,,,"0.22",,,"0.55",,,,
"US1CAHM0077","FORTUNA 2.0 SE, CA US","40.567101","-124.110121","139.0","2020-07",,,,,,,"0.03",,,"0.17",,,,
"US1CAHM0077","FORTUNA 2.0 SE, CA US","40.567101","-124.110121","139.0","2020-08",,,,,,,"0.12",,,"0.22",,,,
"US1CAHM0079","DINSMORE 2.3 W, CA US","40.485439","-123.64973","740.4","2020-05",,,,,,,,,,"7.56",,,,
"US1CAHM0079","DINSMORE 2.3 W, CA US","40.485439","-123.64973","740.4","2020-07",,,,,,,,,,"0.00",,,,
"US1CAHM0079","DINSMORE 2.3 W, CA US","40.485439","-123.64973","740.4","2020-08",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"USC00041948","COLUSA 2 SSW, CA US","39.1875","-122.0269","15.2","2020-05","170","0","0","31","0","0.0","0.35","99","2680","0.91","0.0","67.1","85.1","49.0"
"USC00041948","COLUSA 2 SSW, CA US","39.1875","-122.0269","15.2","2020-06","328","0","0","38","0","0.0","0.02","105","2687","0.02","0.0","70.3","90.8","49.9"
"USC00041948","COLUSA 2 SSW, CA US","39.1875","-122.0269","15.2","2020-07","567","0","0","40","0","0.0","0.00","100","0","0.00","0.0","72.7","93.9","51.4"
"USC00041948","COLUSA 2 SSW, CA US","39.1875","-122.0269","15.2","2020-08","962","0","0","42","0","0.0","0.00","108","0","0.00","0.0","77.8","96.5","59.1"
"US1CAHM0074","KNEELAND 3.4 WNW, CA US","40.798697","-124.038097","419.1","2020-05",,,,,,,"1.33",,,"6.89",,,,
"US1CAHM0074","KNEELAND 3.4 WNW, CA US","40.798697","-124.038097","419.1","2020-06",,,,,,,"0.32",,,"0.85",,,,
"US1CAHM0074","KNEELAND 3.4 WNW, CA US","40.798697","-124.038097","419.1","2020-07",,,"0",,,"0.0","0.03",,,"0.08","0.0",,,
"US1CAHM0074","KNEELAND 3.4 WNW, CA US","40.798697","-124.038097","419.1","2020-08",,,,,,,"0.04",,,"0.11",,,,
"USW00003177","CARLSBAD MCCLELLAN PALOMAR AIRPORT, CA US","33.12806","-117.27944","100.0","2020-05","63","0","0","56","0","0.0","0.03","82","1329","0.04","0.0","65.4","70.8","60.1"
"USW00003177","CARLSBAD MCCLELLAN PALOMAR AIRPORT, CA US","33.12806","-117.27944","100.0","2020-06","94","0","0","57","0","0.0","0.11","82","1331","0.16","0.0","66.1","70.4","61.7"
"USW00003177","CARLSBAD MCCLELLAN PALOMAR AIRPORT, CA US","33.12806","-117.27944","100.0","2020-07","219","0","0","59","0","0.0","0.00","82","0","0.00","0.0","69.0","74.1","64.0"
"USW00003177","CARLSBAD MCCLELLAN PALOMAR AIRPORT, CA US","33.12806","-117.27944","100.0","2020-08","459","0","0","60","0","0.0","0.00","90","0","0.00","0.0","72.8","78.3","67.2"
"US1CAHM0073","PETROLIA 0.6 SSE, CA US","40.317157","-124.281608","28.0","2020-05",,,,,,,"1.12",,,"6.12",,,,
"US1CAHM0073","PETROLIA 0.6 SSE, CA US","40.317157","-124.281608","28.0","2020-06",,,"0",,,"0.0","0.18",,,"0.35","0.0",,,
"US1CAHM0073","PETROLIA 0.6 SSE, CA US","40.317157","-124.281608","28.0","2020-07",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CAHM0073","PETROLIA 0.6 SSE, CA US","40.317157","-124.281608","28.0","2020-08",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
